Time RV eRV BIS FWHM S-index Halpha NaD1 NaD2 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8 c3AP2-1
52989.519804 -16.2297137005853 0.371019816999893 20.462243 6.14861782 0.371752836658607 0.723471146786946 1.26779255885011 1.01511229417278 -5.3933582263136 0.879178773358198 3.5605460452295 -4.434146065372 -3.3668942230554 1.6522691978919 2.6260851355066 8.1118541538992 -0.0482167139121987 -4.7023942675969 0.595813414963697 -4.6168585974307 3.7381900949549 -3.9588452620056 11.8514032015946 -2.60203086646368
53004.528292 -17.0068959572794 0.321197159160177 22.538304 6.165209017 0.404012479468868 0.716358247386082 1.27532016359285 1.01510529229816 -4.2655028551239 -1.9848468829268 -4.0595756486124 -1.126768757126 -4.971061993997 -0.0446488242308014 2.5388391592779 -5.58812216103806 -0.753989942719601 -2.5364866704298 1.0253754576535 -5.5542907203794 0.877324892174698 1.311380499654 0.9737172351293 -2.7801684737643
53004.531312 -17.0046089240266 0.326720845490777 21.826304 6.163978439 0.404561331163488 0.715670325865366 1.2758369109518 1.01430553622704 -4.2378482062666 -3.6107785182173 -3.5076042569755 -1.3399162383584 -4.6726688552362 -1.6301619537094 1.6702079834857 -6.22074742894126 0.9551754798711 -3.658401095811 1.8538898250594 -5.8366226494556 -0.557448778442399 -0.131036568292203 2.5710192057989 -2.7801684737643
53004.534507 -17.1056638149827 0.330404469053342 21.606938 6.163627446 0.399084334830384 0.715046982927058 1.27437536019078 1.01305027595182 -4.6598074000957 -1.3250295741041 -3.9458777203449 -1.4726544416517 -5.0865528100671 1.047823095284 1.0709402270829 -7.52507256669821 -1.2638437838235 -2.3987934642546 0.531061819210098 -5.0376315614658 2.3706399154338 -2.8680834477922 5.681943972415 -3.54790545956721
53004.540513 -15.9986084197171 0.308737667883016 21.981455 6.179103739 0.402982032676813 0.715046982927058 1.27437536019078 1.01305027595182 -5.6138154171602 -4.4719722828385 -3.13435935342478 -3.5614300274727 -3.1801212104846 -2.4987541157106 0.3282128040426 -5.24037524984165 -1.3216356876403 -3.9320375711068 1.120857525764 -4.4567056333724 -1.7717584642421 1.145666949487 -1.7540206800593 -3.54790545956721
53138.863392 -13.254170902732 0.489242931877496 18.199567 6.156368275 0.371297568210163 0.712816519657252 1.26240843883713 1.01801883404834 1.086235432166 -1.2738346298418 2.4117927552435 2.1688984359466 -2.68923733899 0.2222131136106 -0.6635111708846 4.9926633842499 1.4774846800177 2.4410662509233 -3.0757557531406 -0.0745654416577004 -1.0758477421448 1.9879232008632 -1.0068247376966 -0.936125685707595
53138.864677 -13.4119505976619 0.458448174708701 15.790189 6.15721173 0.37696995978597 0.711023936353301 1.26211427001825 1.01669709024342 -1.2810046453195 -0.446786437497401 -0.782911826632001 1.1298309214093 -4.2485069351849 1.8947917545083 -0.961270264252601 7.1251328520326 -1.9737375140433 1.4049297755386 -1.6044118740868 -2.8462460256936 2.2036378600486 -2.0869675577422 4.0525792196381 -0.936125685707595
53138.867409 -13.3540547908746 0.478092298682448 18.059507 6.156059158 0.376866012913093 0.713268737858874 1.26177841572116 1.01482299804681 -0.0977672650954009 -0.230534481583 -2.6007588077578 2.04201348587 -3.2279657230902 1.2004479873802 0.1775161664627 -2.5059548116632 -1.4518161860611 1.6846077338807 -1.3234847507929 -0.524690756032401 0.517935047063 -0.990766963917299 2.9143497985909 -0.936125685707595
53138.868775 -14.9112563094777 0.459293319591308 16.390015 6.15592271 0.377412918956387 0.713675883153366 1.26165857990075 1.0171354227572 0.2559737062476 0.3304751094481 5.2576742693064 0.2310290448114 -1.5241405320091 -0.1809307569259 3.1310661807489 1.3752742311472 1.1089725565168 0.733770948736201 -1.2479950633528 -0.407050537232401 0.0311684964540007 -0.629812693509701 7.31899079689052 -0.936125685707595
53138.87006 -13.0473177416949 0.449621814715228 17.773552 6.151719656 0.3748992684453 0.713095126427489 1.26205125534169 1.01640004412547 0.106394355447 -0.761718869742801 -1.981921226833 1.0019748940901 -1.0803139331747 -0.2819561057551 0.0724235451249999 5.9094057237574 -3.6487368521342 1.6524122508334 -0.0261915922481997 -0.6771375995041 -0.835612782899199 -0.1660406088304 3.49438367005 -0.936125685707595
53138.87131 -14.0968848067034 0.432758482896821 18.203226 6.154794716 0.378388109783807 0.713625149330186 1.26309610927245 1.01758397486984 -0.681561282471101 -0.383689628932 0.1242288953521 0.3649744622823 -2.0098337800124 -1.1117714029494 4.2964566053157 9.6090664359962 -3.3824058172333 0.8800705561457 -0.0343393415401003 -1.4235566552381 -2.0260025275491 4.3503545405002 2.2995417975053 -0.936125685707595
53138.87271 -13.8094687959224 0.451365697936607 17.522145 6.153474577 0.375080000272487 0.714334734193066 1.26037919085894 1.01879627614017 -0.5193526899013 -1.0204020991473 -2.4647015973442 0.5951343305692 -1.3245110336887 -0.3401968514016 -0.1684836483255 -1.6951942029657 -1.1949163325982 0.1615429254758 1.4411881581456 -2.9607455814851 0.404709769772699 -1.5500687884639 4.3776013761944 -0.936125685707595
53138.873845 -13.2815711196606 0.447607806147823 17.980732 6.156890864 0.372257466218206 0.713331877878433 1.26110741671632 1.0185480924563 -2.3619975000225 -1.6648653516253 0.6987154073898 -0.1656913903548 -4.323770654918 -0.3270264966275 1.7309707680249 4.7864810863474 1.6030208484108 -0.8710691893573 -2.7644658149115 -1.3193675898732 -1.1742450739683 1.2281422764404 3.6194907832543 -0.936125685707595
53138.875002 -13.4556713022668 0.478426515583479 14.296737 6.156954009 0.371790343812038 0.714003797376093 1.2627274590634 1.01587605452652 -0.593248929404201 1.8547120996067 6.4260017115116 -0.524149028936598 -2.0363463429599 3.1487676306461 -0.8869422801161 -3.4370525985279 2.000276275565 -0.452658686893299 -0.2094326476725 -1.876031518664 3.2834720301171 -0.6141205958198 0.7310910965018 -0.936125685707595
53139.814444 -11.8600619135987 0.432116247386306 21.048121 6.152002247 0.378301385354749 0.713170975439791 1.25978657513777 1.01784132963721 -1.933436234256 1.1020072842226 1.0981941894404 -1.3097054935675 -1.5456953503142 0.5896923410144 3.24228447560779 -5.79476330690424 -0.322826193757299 -1.589983195666 0.0481679349659014 0.0644610535057986 -0.5699923149546 0.563666254895201 7.93997939228428 2.19522474772637
53139.902252 -12.917923055377 0.389279942260982 17.674409 6.154260747 0.383687626839183 0.70939243929911 1.26175697683468 1.01707882500205 -0.1401753856723 0.478606879976001 -1.0729137493048 -0.137347614844101 0.3640668497319 0.1271597966205 0.4648379528237 -5.68361827042817 0.128880470003601 -0.645158881190701 0.7813594453464 0.599986052567701 -1.050448356273 1.125328009948 2.0044034415639 2.19522474772637
53139.904115 -11.0682924389005 0.388186333840672 19.907098 6.155941002 0.382962344145461 0.709037450670253 1.26054516371558 1.01714964917884 0.736123754157299 -0.0635452990196992 -2.63002844153627 1.0732675819747 0.256863701493199 -0.815397606251299 1.67505909553295 -6.85063416893964 0.537891288968801 -0.178914616591801 2.08885158296231 -1.07058874319271 -0.3452391592099 -1.6858027480465 6.66725547793677 2.19522474772637
53139.906106 -12.556667994135 0.394846510471931 18.956755 6.158333349 0.381121036735052 0.710663362090058 1.25891418420994 1.01723194242929 0.8235093270044 1.491923735701 -1.2783838133212 1.304972804219 -0.4948641973767 1.8296405261832 -0.266155024901899 -2.78743797831291 -2.5808620971465 2.0682717685402 -0.288204632520701 0.543192308556801 1.0548541509787 -0.666348583491999 3.01836873228436 2.19522474772637
53139.907275 -13.1031567638046 0.404197021140425 17.614774 6.160160916 0.381813369232114 0.709463992801266 1.26079700628715 1.0190654442572 -0.0266834471140012 -1.2396767560763 -1.0239710591629 1.7007185030679 -2.9517088941064 -1.4085145490495 4.1214338727282 -4.41143011094011 -2.1757581083609 2.6222767302522 -1.6426100057201 -1.1830083650597 -1.5334132878254 1.7001251578363 4.61520836126085 2.19522474772637
53139.908398 -11.9258140142056 0.404769357972658 20.211139 6.158974359 0.380137930486153 0.710675063766166 1.26020175848822 1.01700084995152 0.171284176914099 -0.2062081345524 -0.506729997117001 1.03723182196 -1.482576374425 1.1376924047559 -1.6703067822116 -2.82090604231495 -0.1208377703965 1.0206326983414 -0.638219864105601 -0.6797341258297 1.0242418783153 -3.0780227389696 5.47071050386135 2.19522474772637
53139.909544 -13.885605567607 0.396426955145745 18.433256 6.15597338 0.378522780839029 0.709458134199213 1.26116440825025 1.01688392228243 -0.0610893067141998 2.2868117882501 0.2630384304034 0.583442721732199 -1.3243076582078 2.860819173687 0.1614007887799 -5.55006197143761 1.0828750767721 0.4961570825526 -0.745342018219301 -0.745153205371299 2.7597144425725 -1.5096578556829 5.95725959782048 2.19522474772637
53139.91069 -13.1221163997281 0.432021358884876 18.016198 6.163287755 0.382808606039128 0.709577003870733 1.26019732051676 1.02002018851604 1.929565518243 -0.218998004908599 1.1006880450614 2.0192594784792 -0.5142781960162 -0.460551387695601 1.2177312360452 -1.2602894128777 1.3512619727144 0.962359402232201 1.4816471153173 -1.5083217541933 0.00899554438369954 -0.8969455158619 4.05260207545877 2.19522474772637
53139.911836 -12.9806886150997 0.386808814976693 17.68238 6.157196966 0.381086087936652 0.708862179909228 1.2616079252486 1.0178403996232 -0.826779709101801 0.590795191006801 -2.4627490853283 -0.0132724646921005 -0.7198665579054 0.133614725196599 2.1390898228639 -4.54179270183291 -1.6679282437721 0.9180499234016 -1.4889079338666 0.535315875230099 -0.3337115329944 -0.4787712753674 8.06056906575157 2.19522474772637
53139.91297 -12.5130829790927 0.389344651771023 19.577032 6.15854093 0.382538810136753 0.709627766992437 1.26145126012548 1.01684743155807 1.6093184743317 -0.1337728291207 -2.5656461508855 3.3258795665976 -2.448365625446 -0.00615631915870019 2.7951516680784 -2.7658340812957 -1.3615705871959 3.18111015469 -0.5651435228051 -1.3729826972254 0.365805530202501 -2.399940647081 10.6504813536186 2.19522474772637
53139.914128 -13.0368687850512 0.41129335038361 18.911008 6.162599063 0.380005950093764 0.71161964307298 1.26083750124507 1.01739673784303 -0.113760476744 1.4228009243537 1.5333096908895 -0.407596815313299 0.0608196889711987 0.963988127759 1.1094527303016 -2.6936216345364 1.8776940988375 -1.3485506539381 0.762366302299499 0.13219502276 0.715753736027001 -2.0645762651667 8.25626144712814 2.19522474772637
53139.915273 -11.4332035751497 0.40424889720171 19.483077 6.155946471 0.382731350965033 0.710277823649443 1.26025321856619 1.01718925494226 -0.1905755624856 -0.325019369423901 -0.9675866086233 0.0758590335944014 -0.191916196968601 -1.3623628197172 2.95707188126825 9.5696981493251 0.2727888692467 -0.2013940999875 -1.9624254853405 2.1615575969246 -2.228686035356 1.1403482439896 3.62924640662872 2.19522474772637
53139.916396 -13.6503039872771 0.40671322987439 18.608689 6.160050076 0.378337074122291 0.711006532561122 1.26154978640865 1.01778558273927 2.0836813263632 0.680636675824699 2.560334140638 1.7767983951057 -0.242598696976199 0.956658387546199 -0.4215786476256 1.348873978972 1.2855743142768 1.9068148151149 -0.7181542087819 0.1598330245175 1.1144850909622 -2.3710216344742 5.09513150671393 2.19522474772637
53140.923135 -10.6894882011149 0.294778730169061 18.661229 6.164815798 0.385768249060343 0.709801787299019 1.26092490121475 1.01814293666502 -1.79982476564471 -0.1264499091433 -1.91726546110596 -0.64113021496126 -1.6501713227414 0.640168775080401 0.442800009726099 -1.14534793540131 -1.45428856700518 -0.286928751945901 -0.8577979481027 -0.800166475672899 -0.0195897891497001 1.6518052902421 0.57344173280541 -0.277101764637738
53140.925531 -10.6590193606291 0.302019314731183 19.048981 6.164921437 0.385778117952141 0.708920600321531 1.26005184708216 1.01727763808158 -1.28686420001813 -1.6975589299525 -0.864150529508699 -0.339136019128802 -1.66105889267984 -0.6135046739457 -0.5477391894617 -2.25720512923533 1.0536945463174 -1.0834751541973 -0.3245498946466 -1.1427551685975 -0.656113782015201 -1.6188735888758 4.07660237059785 -0.277101764637738
53140.928043 -10.9995823955116 0.294486589261207 18.964578 6.164666632 0.385541561808123 0.710212705541401 1.26077100319043 1.01804524570548 -2.64834072470548 -0.769189383639 -1.14764133953784 -1.46716482540477 -2.0685216797739 0.845355021879801 -1.4141189606683 -1.04325699410437 -0.61759178044805 -1.79578104366906 -0.2468337519804 -1.1435532834978 0.0239172416904996 -0.711033465164199 2.9671181243928 -0.277101764637738
53140.930508 -10.2644581921147 0.295157482115328 18.990883 6.165466372 0.385832761827912 0.709303068622394 1.26073618535767 1.01690634405289 -1.18237497304656 -1.1031207792685 -0.920833435429509 -0.488485155259781 -1.08817830934703 -1.041175471465 1.6026051386891 -2.60008267440044 -0.403965934084511 -0.91780898826903 0.67596949560372 -1.04279768026762 -1.4078796564622 0.8135998372918 3.01201179959232 -0.277101764637738
53140.932939 -10.441992189387 0.295385028723398 19.198146 6.165222933 0.385370355477281 0.709203271166469 1.26082069663153 1.01762669885981 -1.60032317993854 -0.647068157613599 0.30833460894204 -1.08775265132944 -1.2946443218835 0.0285846256184001 0.1159220386615 0.80540937948483 -0.197275425533451 -1.09786855788198 -0.6257910137265 -0.289996258391501 -0.6535376931632 0.5089361899501 1.63958883683131 -0.277101764637738
53140.935427 -10.0362787619997 0.293315858690102 18.286325 6.16632393 0.386560441481791 0.709739318799905 1.26156266707011 1.01674122825029 -2.2100354739762 -0.2606710522955 -0.859629572295019 -1.21173603389953 -1.81583240265488 1.0577715241939 -0.9243618100727 -3.85351501463918 -0.105132715510109 -1.61481819593487 0.6583145726444 -2.3445560097028 1.2239648389167 -1.3438655680556 3.6393237731414 -0.277101764637738
53140.93787 -10.6803885612623 0.295088012824162 19.171635 6.164458358 0.386948240351473 0.709135561136663 1.26042544872639 1.01663512882429 -0.902850132143429 -1.1236254168422 -2.57263841658822 -0.0650392430707001 -0.6124566331208 -0.7829339600904 -0.00139089360619948 -4.30804519314823 -2.48352405362934 0.935000600004999 -0.8084232710541 0.3690227545037 -1.0838376272091 -0.2420894890989 0.865809259853201 -0.277101764637738
53140.940266 -11.0283048737043 0.293926345673564 19.260079 6.164323241 0.385097540740219 0.710503976957688 1.26089904374967 1.01657003546352 -1.97974316256814 -1.5492383022401 -4.27137446830068 -0.1602415133988 -1.9316969054497 0.0790073228456993 -1.6347501969026 -4.17758602767018 -1.20008745719479 -0.539392951918199 -0.293159775620301 -1.3804425952222 -0.270819851812801 -1.2592913510912 2.5537048678227 -0.277101764637738
53140.942743 -11.0977127602314 0.291925459859667 19.473162 6.166563189 0.386961662956821 0.708943527659677 1.26057327542547 1.01746346973681 -0.1020220291476 -1.6574451854563 1.2790280138728 0.685662163906089 -2.44792660343789 -0.6690926132027 1.1471159429719 -0.419350386336999 1.2258787828131 0.70055457067358 -2.13728450718408 -0.258540031289801 -1.5547462716802 0.966181099079501 3.79306329520986 -0.277101764637738
53140.945185 -10.4725336206956 0.30207688638082 18.572952 6.165541885 0.38782248486071 0.70955643047732 1.26168164784829 1.01710885312931 -1.02050345992197 -1.2018413759846 -0.953144826020381 -0.371173236794791 -0.9564258968019 -0.396091465839799 -0.868302296021101 0.463536873683179 -0.261295807724839 -0.999076658298101 0.211421323864201 -0.204286844053001 -1.2354947890805 -0.8520199010329 3.30241544610067 -0.277101764637738
53202.809743 -12.2227027517218 0.372993487191551 18.661263 6.147600613 0.383510498060923 0.712366177774806 1.26124253693075 1.012492663455 -0.276418502795099 0.0181670767549988 -0.373366823728199 1.5485752615673 -3.3887449940653 0.626751566443401 2.6974733734546 -6.14859029898135 0.8518260056395 0.9018920111598 -0.761270598712301 -2.1367602329759 -0.111520735728199 3.4610551849705 0.5057096301681 -0.992396101978014
53204.78795 -9.97227891003994 0.438586985205374 20.845799 6.152784126 0.383279094241614 0.713061518419699 1.26432755604028 1.00945996542065 -0.265712024409499 1.29292250282312 -4.32023215503192 1.75079425411256 -2.55516827624856 2.52803200063653 -0.0849537705469903 3.16849497122763 -4.13288493829793 1.5234574841247 0.21756754749452 -1.06825945405822 0.842562053205301 1.19015188835218 2.81709846133996 0.654399628328845
53204.78898 -12.4203298667942 0.407696164294032 20.609767 6.152360869 0.384558749466613 0.714065052282881 1.26462123293592 1.00870950810506 0.0547109486747992 -0.0856637083050984 -2.9108636810633 1.504980501278 -1.8570510985621 -0.336992693111901 3.1651601577382 0.2647413923491 -2.1246519628851 1.4859212509722 -0.7645083974638 -0.133300621337101 -2.3118898166125 3.738197144467 4.9736384113388 0.654399628328845
53204.790022 -11.8469140411307 0.38780778690672 19.997241 6.152318205 0.387305897274756 0.711720271003205 1.26527924959882 1.01009273618497 -0.7614230799556 -0.738357694566799 -3.49944389043259 0.138246149973799 -0.5886914139013 -0.502092002835699 0.149443378977399 -1.55222208275757 -3.5383905406002 0.061955280695301 1.789644014607 -1.2783998346181 -2.9284314761463 4.5378869757587 1.71197254426079 0.654399628328845
53204.791064 -11.1301621578509 0.395586802637265 18.792337 6.15221925 0.38435787101018 0.712606613808966 1.2650996306952 1.01055383562234 0.787800934277401 -0.4214380775802 -1.1312970209373 1.7297993831422 -1.473168962669 -0.154322389730599 1.2320415389698 0.695289960059 0.8301452440123 0.499162680345901 -0.136219138875701 0.00818084797660035 -2.4151216185166 2.456832220172 5.33810716829041 0.654399628328845
53204.792117 -13.0904219001837 0.429897073837922 18.96247 6.14977123 0.380912101130818 0.710976359783328 1.26459573555167 1.00952550454616 -0.538685897229399 0.318074326664799 -4.53688474454573 0.649123560548301 -0.8950060928253 0.1602378589618 1.5729392704947 -1.80440466954408 -4.3820293615535 1.6631236919436 -0.0104409380305004 -0.960251175163499 -2.0126538720064 6.40451679212021 -0.777202661616611 0.654399628328845
53204.793193 -13.1542177924917 0.396977536690769 18.52923 6.150755076 0.384122568076301 0.710919146608967 1.26555529046068 1.00817729435267 -1.4066151347733 1.6527729173219 -0.444444558660201 -0.541055687414898 -1.5447403293373 1.7620619227112 1.7769491473889 -1.84691785882925 -2.3491029307 0.7067259192912 -2.12220774564 1.0345663333006 -0.731105774588801 4.89121729295393 0.71452409767241 0.167955621676584
53204.794224 -10.1111872305414 0.397416887423435 19.642016 6.156106354 0.382176541421499 0.712408352499692 1.26482317413942 1.00892540140408 -0.531222225459461 -1.79496431683437 -5.08124917901145 1.23863928738177 -1.80020473802987 -0.678068724710901 -0.657847003524699 -2.54431942529192 -2.30094202924744 0.82618119075552 0.0365285427192905 -0.921162946839111 -2.3003205055767 1.0287717692134 3.8060780025111 0.167955621676584
53204.795265 -12.3034030301369 0.427993823811242 19.290491 6.156149511 0.383147111483354 0.711080079137371 1.26400016290479 1.01068210300925 1.5989501262076 0.368455796101101 -1.704059986849 2.4876149892804 -1.1615388951642 -0.5230122987782 3.78876830392727 3.0090259874124 -2.4906673111025 2.8348295443581 -0.6168377867173 0.250257300762399 -2.323731967675 3.7895924875211 5.24025603083158 0.167955621676584
53204.796307 -11.0653747028614 0.405869413110214 18.969049 6.151488056 0.382390812400003 0.710973046222411 1.26394328310661 1.00907274415428 -1.2905391935089 0.243136272193299 0.641534510801 -0.736268307272599 -1.2752298075879 0.531957566835199 0.889868309662701 -8.64237074439774 -0.0909406818168002 -0.695278091682701 -0.488656301755899 0.332730827651099 -1.4543908427156 1.2954424098734 6.169983525816 0.167955621676584
53204.797372 -11.0826407918259 0.413041780708949 20.801004 6.152487961 0.387385973717115 0.711057375648216 1.26524636170281 1.0085170769493 -0.614411060344599 0.453815119069199 0.914400022584999 -0.5987048003306 -0.3162360029085 0.123229333865499 1.3168304904357 2.05591781326664 -4.07374835058314 0.0498195343520003 1.7543465476735 -0.602774872201799 -1.2688001248591 0.0308731859465006 9.1118686794289 0.167955621676584
53229.742253 -16.3992462988184 0.456530680385964 26.893355 6.165373377 0.400880776417532 0.709076912818958 1.26226299462456 1.01736871660595 -0.6015856778181 0.400642834094903 -0.984052815346599 1.0751671185756 -2.8347509862692 2.1421563269551 -1.1419777416718 -2.149125360363 -2.7762880794599 1.1284081994684 1.0242713607337 -3.3987357822803 2.5161468359842 -2.4771789258288 5.3200191207625 0.470091199113676
53229.743317 -16.5860474936327 0.428629480345817 25.028642 6.163219323 0.402460189711126 0.70893846695914 1.26360650145788 1.01553829147536 0.177301902657497 -0.542004422569097 -0.426949898367798 0.753828293829001 -0.951508486101099 0.3868909070077 -1.2900872518961 -10.0330795971888 0.448302811330198 0.994559965380402 -0.751297019205802 -0.346079682452899 0.624257971014302 -2.4392556821413 2.9276612416006 0.470091199113676
53229.744428 -15.4960038880442 0.398543943553355 23.497411 6.168303029 0.399451373050186 0.709843962282017 1.26411554493965 1.01589727218879 -0.409371960795699 -0.0702520284275003 -1.6891172567786 0.189208607272001 -0.618889908620099 1.0745090384297 -2.3269579141732 -7.1491602977523 -1.4251597662039 0.4247510047297 0.4979058503031 -0.819042436584001 1.5674158971444 -4.3386384257856 4.7862164255719 0.470091199113676
53229.745482 -16.2576883445003 0.425612782210534 26.50232 6.163604974 0.401898336870164 0.709043825287448 1.2623938044088 1.01646007116768 -0.0433602040008019 0.0240270799938003 -0.739014343713002 0.889883280282602 -1.5260757965967 0.763373459909399 -0.0910777947176022 10.133132697721 -1.3223739920476 0.451827214445599 0.5516113548798 -1.8713694560711 1.3788677947817 -1.8030469491424 3.0608111981138 0.470091199113676
53229.746581 -15.3135538403281 0.456230701523301 24.245321 6.162658801 0.396816012643169 0.709470251766184 1.26223662792035 1.01519455340023 -0.6126171309659 -0.457555770010201 0.2295651043936 2.0743400924746 -4.9902645937372 1.8775865142475 -0.169518973367001 -4.4853270562802 -0.279492378002899 2.6198961573234 -2.9731512122705 -2.4635499286422 3.0468396063989 -4.1701781254558 6.0132281759121 0.470091199113676
53229.747658 -15.752689335452 0.451910856265022 24.690713 6.169754074 0.398970654007779 0.70868236310317 1.26383411652256 1.01517900437745 -1.2775425119897 -0.159998281954801 -2.0817568725342 1.647288194076 -4.8266039022395 1.7920555834618 0.7006648385671 -1.8098488157993 -2.5425418868712 2.4414914586095 -3.526737527305 -0.575549301620701 1.6041071094455 -1.6300698489693 3.0660839508101 -0.269236976213532
53229.748711 -17.4526579429191 0.470094650861217 26.336054 6.164601241 0.401450419318672 0.709125047446248 1.26129799590396 1.01637546084554 0.365922078553602 -1.5449380433927 0.5921681975341 1.2462615925436 -1.778389437557 0.0970344934498009 -2.1355506530461 2.5871882021049 1.0712485695335 0.680007395883599 -0.619153446517199 -1.0572258674269 1.1669062450838 -5.6271813904554 5.4025128260456 -0.269236976213532
53229.749787 -16.4938989044084 0.443598249340742 22.500418 6.162593813 0.400251626016353 0.709038904833575 1.26257423461565 1.01698269645211 -0.316937289101201 -0.276422336276099 -6.0404745170805 1.6056947424021 -1.9130812913957 0.436448931359298 0.454126545860301 -5.31688797302396 -3.5805995964138 2.1594910031775 -1.0607736655276 -0.415782509576299 0.0183065519204 -0.0933027765794989 2.0224724114143 -0.269236976213532
53229.750829 -16.9310796970291 0.444678012410115 25.030147 6.165149193 0.401143824872955 0.708460168372838 1.26164159110365 1.01666442082219 -1.7038586968902 0.1827574000772 -3.1697203403763 0.201256223524801 -2.6522520122842 1.6210549245406 -0.582290031718301 -4.4427374890867 0.554720132116499 -0.838836613904698 0.384096164784799 -3.2272717996108 2.5816633432757 -2.2172384084413 3.5127176645406 -0.269236976213532
