Time RV eRV BIS FWHM S-index Halpha NaD1 NaD2 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8 c3AP2-1
57293.588159 14.4113794165174 0.314659347191703 42.05758 6.21759925 0.409607699770869 0.706220496689033 1.25672740092387 1.01056443908994 1.1317693143552 -2.4550039553913 4.86460472791537 1.5552121524175 -2.1828660907748 -4.6471282991762 8.4992614530465 1.6137032540491 2.6384874691888 -1.3749370525844 5.0779566635533 -5.7999425986045 -3.31249086889955 3.17583547582575 8.1784631730193 2.19679769060935
57293.589582 14.5619989595834 0.298452668824463 41.230428 6.219139155 0.410978412405248 0.705994161719428 1.2567135952427 1.01034791335027 0.891665675236402 -1.4434202138846 4.5720504269906 0.889471333023501 -1.3954254009352 -3.5352111220437 7.4678907748481 0.388819255151999 3.7256504495569 -2.7266582124579 7.0230972979525 -7.6014163252803 -1.6833665071235 4.0816454389867 5.3861987519 2.19679769060935
57293.590971 14.1581625864278 0.298256647203775 41.123525 6.21912407 0.408421514350406 0.706012063684576 1.25588478149912 1.01155419107055 1.1051066611498 -1.5427811767544 3.9137934679912 2.3875471103241 -3.5263228672461 -2.8773287355903 8.0305937035911 4.18739729246152 4.467985695954 -0.100246357729 2.1192193293453 -6.2490153513648 -1.4170206216034 4.3834162205989 6.2131587133796 2.19679769060935
57293.592394 14.1854391378847 0.298144731411108 39.959652 6.218629357 0.411395911410493 0.705566454347249 1.25665000151067 1.0114457771911 0.1404871208288 0.145519189670699 2.6226851349229 0.972083613933899 -2.2893744010897 -1.2435730787273 6.6330736133744 -0.883087349984701 2.1240809975638 -2.1574631937036 5.77402653697 -6.8058145396083 0.215178963825901 3.6344302650877 3.9995216345725 2.19679769060935
57293.593795 14.704233919205 0.295087994918327 41.608237 6.217964405 0.411102399915719 0.705702984539729 1.25601540891041 1.01145882975456 1.9208522546174 -1.4078463938378 5.50396647114969 2.4852164775353 -2.6731064036536 -3.0285358870734 7.6965226300815 -2.20987170906685 7.45594415381345 -1.687150520783 4.8620557672221 -7.3927696881375 -0.6490627287669 1.7517872296494 9.1439625862211 3.9209108721732
57293.595195 14.0517915217031 0.294932295253934 40.128527 6.218411492 0.409454755012082 0.704386125123017 1.2568220651302 1.01178807497151 0.585351615599999 -1.9810896308832 3.3390650861306 0.909134662610699 -1.5971022643777 -5.0110678054813 10.416999153044 -0.237031920506601 3.5103201303511 -1.914399720952 4.6828290649938 -5.8485932831184 -3.208032704226 4.4605420456155 8.0063045708151 3.9209108721732
57293.596596 14.0209373337345 0.312339639064411 40.016638 6.217847128 0.41136412050687 0.704552395149339 1.25612517082653 1.01126934013957 1.2602628150888 -0.9080863879202 2.9432885892337 1.5742018656343 -1.4474947404746 -2.9038300881263 7.1583026549014 -0.718720093759499 3.9692544366003 -1.357153993784 4.0820972163056 -5.023857853513 -1.5388966584003 3.6405121556389 4.5754478702934 3.9209108721732
57293.598008 13.8537458369121 0.306982893568445 40.618463 6.218499148 0.412087001849087 0.703202901181636 1.25659812978071 1.00995632318111 0.198233576008301 -0.5831029079831 5.69251032263716 0.169485879923299 -1.648900740699 -1.823072119417 5.3468206888526 1.60584607107534 5.0932142957334 -2.7478062052103 4.6826347260045 -6.697170692555 0.704171850795799 1.4646816272277 4.3546612930272 3.9209108721732
57327.598605 15.0843524143986 0.219583834208452 38.130192 6.222373818 0.41023121706117 0.709030091526551 1.25696421319604 1.01420888486244 -0.9067497628129 0.625335193867301 6.7569651158707 -1.5275187654211 -1.1975350441213 -1.7181106401815 8.997583581775 -1.0976865965839 1.5510471088974 0.360845968508102 -1.812677371044 -2.0563511407737 -0.891369975847901 11.1281618650951 -9.14878191612 -0.575538166025909
57327.604172 15.0773560174267 0.22035560502531 37.847509 6.223260982 0.409875991687016 0.708085492053159 1.25685953971845 1.01494616582982 -0.489904794247099 0.2494760842674 3.8588600875805 -1.0908491272394 -0.1673785090347 -3.2491102077868 11.1117002429586 5.4238207026883 0.3257970963076 0.4321259977058 -1.2590153651856 -1.4670663837017 -2.6717452156515 13.4783434856606 -10.1193356941818 -0.575538166025909
57349.539802 12.8607397027439 0.230188332298281 38.208247 6.225629833 0.412552348666261 0.707604570035619 1.25777529841784 1.01589239249948 -0.5596335508968 1.127762354906 4.14737019334963 -3.0404171834989 3.38674618216 -5.67359774594482 15.7519504663787 -2.34380544728921 5.53264652398431 -3.1507437593133 -1.7764848538032 4.4365847575201 -6.68569714891579 15.5533784765601 -9.0341579821345 0.2781594638614
57349.545577 12.9788159133982 0.251164136489757 37.104087 6.224367297 0.411063270077838 0.708090055761313 1.25765077613005 1.01474889516187 -1.2583287802501 1.6409885026735 2.7262639595748 -3.4682166758243 3.262885654407 -4.78418318724512 14.3306252832507 -2.8511433573534 4.7138471828956 -3.2804643132233 -2.27917433188675 4.73118662746025 -5.25824425648154 12.3280306766409 -6.7121483532146 0.2781594638614
57356.518988 12.9598111415792 0.222806123989575 42.418375 6.191225621 0.401665881597137 0.699984222469209 1.25640802567642 1.01515638426839 0.656206595004399 -4.80464704620824 3.41910742134807 -1.3149449171522 2.8872030567181 -5.94168552121708 -2.633167537153 -0.0481208515104985 2.4275582705734 -0.667330972674801 0.673159403244 -0.305211751588699 -4.34808363960995 -8.29584961331421 13.8513778252535 0.2781594638614
57356.5229 13.1324004567858 0.211270532793351 43.770755 6.216920836 0.404525945543571 0.699984222469209 1.25640802567642 1.01515638426839 -0.571898596741299 -2.1190929199102 2.5338205833198 -2.0273814846734 2.0647032240805 -4.51565731327487 13.148486422336 -5.0242204306693 2.9376736834051 -1.7347603038573 1.2101147742872 -1.7890214712382 -2.65150089798697 3.90828192010127 13.6289555813665 0.2781594638614
57356.528166 12.9046765458984 0.216494531194533 44.341941 6.225615949 0.402525960228848 0.715705812690345 1.25627720596082 1.01425717526439 -0.8979253296352 0.5990632380344 1.8658151806887 -2.5133613013743 2.5667738934138 -3.2621116960482 8.0144939290155 -7.5002462844694 1.9348024063338 -2.1604657376607 2.3543853336697 -2.2866589325035 -1.3654841001079 7.452424309697 -3.866002252325 0.2781594638614
57356.530631 12.7434504283023 0.213625554045473 44.447823 6.225669454 0.400817319222207 0.715714244565259 1.25669446330824 1.01476663384213 0.775712221135601 -0.2534303104563 3.88698609970735 -1.2267019767351 2.7307745102258 -3.9790572764667 7.3807921852606 -4.55621742379002 3.47913399985842 -0.573115111019799 0.327179895026699 -0.215273305279901 -2.8037575651314 7.7788767718738 -5.6026539921707 0.2781594638614
57356.533062 12.5217084317832 0.212423098851448 44.168186 6.225777168 0.401923918464624 0.716027910483674 1.25611336768218 1.01423133786378 -0.985789770733399 -0.4897260565237 4.69013141403056 -3.4396599945596 3.3680307764024 -4.63400666368335 7.77570560862175 -0.6465143102412 3.0849809460125 -2.4760703883348 -0.0280707994898002 0.837087390619001 -3.75958409148333 7.30600869790943 -2.9645808846658 0.2781594638614
57356.535503 12.4724167967152 0.210177579037522 43.751672 6.225018861 0.401120426241189 0.714921301932709 1.25649878901214 1.01459254394378 0.7554050425657 -0.796931603268 2.39437896934139 -1.2764014569578 3.228511035588 -4.81218444548926 7.56371331273346 -3.91223123421537 3.32186437247087 -1.1681734289628 1.229538830527 -0.2342525523416 -3.20043592391107 6.38651494916277 -4.3560328669372 0.2781594638614
57364.54204 16.6641341033618 0.216503634649047 34.74642 6.216350535 0.43479104030783 0.691453181554021 1.25616134774243 1.00628452954562 -0.679605923235101 -3.139777274678 4.0242352989502 -0.267415654866202 -1.9924972738911 -3.5143028102415 24.3259348786346 -2.4016943530539 7.7345975231197 -1.5042772562471 -2.254906299712 -2.0958536610566 -2.2753805975772 10.3517458878608 19.0560667038306 -1.00258853955627
57364.549054 16.8329304915603 0.219473605723572 35.570731 6.233927903 0.433029172445446 0.691453181554021 1.25616134774243 1.00628452954562 -1.9555257565868 -0.245046940586999 5.0480078906067 -1.596830867538 -2.0408226285782 -1.538046573797 6.787182984763 -3.5430838244318 6.9677739592131 -2.3205584723629 -2.1000954918498 -2.3239738992726 -0.00614905044310099 1.4694575870143 8.7109199802497 -1.00258853955627
57364.551982 16.8976647935991 0.221255883391078 36.191514 6.233418005 0.434376860410934 0.690574217002296 1.25589136239394 1.00643735498896 -1.7799202267434 -0.212045584207299 6.7263677681561 -1.8581569671041 -1.7082973666229 -1.6103382146274 6.6208688915336 3.8112533115412 7.035967606262 -2.2378234576609 -2.5483661935083 -2.0189765597223 0.2993778572775 1.1137787554055 7.6266969502178 -1.00258853955627
57364.554944 17.0832063156281 0.224261285133895 35.564209 6.232950103 0.433177173340589 0.691714583184093 1.25565258673941 1.00584857541338 -1.055503936104 -0.109830934418099 4.0913410219032 -0.824704789396101 -1.5114105284371 -1.4858739883811 6.2020485256282 -0.955247349420899 7.0848908470034 -1.2951364141657 -2.5625880152003 -2.0210851508112 0.2197960166858 2.3936577076083 4.844002966389 -1.00258853955627
57364.557965 16.5915463168795 0.219240432901802 35.781645 6.234536874 0.432622683639057 0.691950552878104 1.25537905094692 1.00603734299912 -2.426501174074 0.256671352706999 4.1552455103424 -2.2408802197547 -1.4721264049026 -1.4768090901142 7.2408478195599 0.0107166339507003 7.262764103143 -3.0010571146834 -2.2743556590666 -2.055342523129 0.2993270206909 2.1831984968437 7.1615117807993 -1.00258853955627
57367.543712 18.8528529768005 0.221524327992644 37.899578 6.257766643 0.458084631561267 0.690425040687574 1.25074991616739 1.00224088538031 -0.624984258075301 2.6459425966792 5.2461490777164 0.489077235705498 -3.7053899592465 1.5857219283466 8.6380078495299 7.3515940395408 1.1997205205385 1.4953207044323 -2.3450178394027 -3.7449109927409 3.3401309358938 8.7864508433624 -9.2039519088062 -0.680928004086901
57367.547335 19.2008511653237 0.221478527522046 36.793664 6.257837164 0.456884359568783 0.690684032394767 1.25052055924185 1.00194543855151 -1.7212011279527 2.8510761515423 3.3134608241068 -0.266249347437299 -3.7706911805627 1.9495442908462 8.2711358968618 6.4123867938265 0.147747413468 0.808200194752601 -2.4058415756436 -3.5245053720635 3.4884028860882 8.4061208016929 -8.1617516025869 -0.680928004086901
57367.551235 19.1541098721244 0.249495574825222 36.910062 6.256203041 0.461719673561261 0.691046954969933 1.25020527986151 1.0019199245163 -1.0197582618775 3.00173245576 3.0574941007922 -0.646603702318 -1.6260475609685 0.644531801910201 9.1676689639912 -0.318419560268001 1.4524682903769 0.380433955190401 -1.6527841683799 -2.3919538012901 2.1005129819179 8.8410332767343 -6.5409257553176 -0.811649737513781
57631.619927 13.0470054343309 0.245847039139745 38.086515 6.201306193 0.366334601950184 0.714972656574114 1.26434556207123 1.01404230390906 -0.429977471128501 0.245598557009702 4.05202884668357 -3.0121794891777 3.7554139990395 -5.38501028244871 10.8978578881261 0.0175483775689997 2.6053423391643 -2.7713678742587 -1.0480434857423 5.7589619222117 -7.64717406356071 9.06165511672891 2.8220336213238 -0.811649737513781
57631.621663 13.5259682414857 0.241358577644948 38.065736 6.201608396 0.367434765538945 0.714330586596216 1.2636742585313 1.01454380019758 0.352966834473801 0.0516066937030999 3.1996880683667 -1.7038385906067 3.0352609373559 -5.0394564938597 10.4412461859049 -3.8330238393313 3.9291309723279 -1.557588766158 -2.4199169435763 6.0614431403216 -7.27949899345217 8.33189027778117 3.1878391715859 -0.811649737513781
57631.62341 13.1653856884786 0.238950238908829 38.919426 6.200958467 0.366209831848258 0.713907901917773 1.26393439206928 1.01433629094555 0.875637047632299 -0.2101040314671 2.9413424681103 -0.871606929461999 2.5148095998637 -5.09426896609157 10.9577995223322 -3.1405590836522 3.3908383685746 -0.335886881493201 -2.0892245373534 3.835717034916 -5.98629493743654 7.61678456931564 4.7169618736829 -0.811649737513781
57631.625169 13.5124110190338 0.239025548659102 37.872801 6.202295889 0.36611657811106 0.713881611407552 1.26365584623651 1.01465477255949 0.4364608247196 0.880270283770001 5.27856577321982 -2.3364596905464 3.7201643965109 -4.0553349454903 9.1057689938944 -1.8983361318303 3.7898949699892 -2.3814598937574 -0.819009741096801 5.5432818471487 -5.9393208014718 5.9950928703612 5.1020388947503 -0.811649737513781
57631.626906 13.336693636453 0.23902726396388 37.378807 6.200536459 0.367295974916854 0.715301615239907 1.26415456810031 1.01446270289072 -0.7953904016649 0.151094056244998 2.1231763691012 -3.1273407225897 3.969612959763 -5.37835031289952 10.4784130902835 0.2848942704442 0.7004203218341 -2.015025978359 -1.1919476278173 5.1910140396094 -6.6509674432037 6.2037996555092 6.9292652616483 -0.811649737513781
57631.628653 13.4141751171638 0.241843661024072 37.548456 6.201446452 0.367242816206371 0.714577641466869 1.26344777104092 1.01468020259763 1.7808929409175 -0.197746652541699 4.49935563133196 -0.641414869604802 3.3091150385158 -5.4082016289861 10.4099411809804 -1.1913847957289 2.5292141992413 -0.138670492034899 -1.2672816447607 5.2606155852204 -7.23140714889543 8.33699160288163 2.1041292785898 -0.811649737513781
57632.601349 10.1456356039665 0.262414132181634 37.830383 6.201386938 0.368645006318777 0.714303110993457 1.26466899268063 1.01096406382885 1.84469290686437 0.4848749485624 5.28817620140416 -1.11047616345642 4.03543868310324 -5.34296082660469 10.7585076406085 -2.92284287018739 4.48973385163214 -0.47276669819678 -1.64238993934304 4.74600386937472 -6.20281001259547 9.12191025889537 -0.139449467081999 -0.811649737513781
57632.603467 9.79652687548447 0.252810471673706 38.620147 6.201964606 0.367645143578927 0.714322829154203 1.26482744196089 1.01240367268309 1.74772205379157 0.209333440993499 5.54695766910944 -0.964345081880252 3.46260522409335 -5.20593516714503 10.4756842106679 -1.02038948123827 6.21975876816646 -1.25880951946488 -1.4206987591561 3.77553056102488 -5.95916661922415 7.92642369450455 3.7378369109666 -0.811649737513781
57632.605574 10.5831867822252 0.255236253008555 38.503836 6.201608282 0.368361018568031 0.713975619266463 1.26504713030502 1.01141719921176 1.37631928481255 0.2967246755296 1.97006019456282 -0.739162777428589 3.45139356038402 -5.01372784436103 10.3146308370828 -1.73555630079068 3.19644515923862 0.0234730742102993 -1.7501201535783 3.559172675797 -5.51074500450526 9.69233448310026 -1.607003232407 -0.811649737513781
57632.60768 9.73821319966099 0.255677693301651 38.237936 6.200872713 0.3682149462478 0.713023190973546 1.26413022166485 1.01102959154773 1.94368429041336 0.342672717375599 7.86161014607821 -0.711626675945521 2.61455379871358 -4.05375121057587 8.82309807577487 -2.41415997393851 7.53106021884807 -1.1557832268223 -1.65688411894598 3.13460733779078 -4.7879820623081 7.9960447787949 0.2491202643014 -0.811649737513781
57632.609694 10.7226577666324 0.260416359071367 37.987497 6.201967881 0.37136529704365 0.71346508361461 1.26493956163762 1.01157392930719 0.868959450847489 0.808112367709001 6.59047442286287 -1.78862489519048 3.00627279097868 -4.33104371852415 10.2650495169847 -2.60661537631845 6.77081545478784 -1.429796489045 -2.57307763316006 3.57829340251346 -4.64303484289956 8.80982166345306 -0.0895044718298976 -0.811649737513781
57642.585094 9.05837211159838 0.264918667970249 36.1337 6.203822849 0.382553768595013 0.711265803779879 1.26091234937215 1.01710449614921 2.67935306413354 0.00553622115112873 4.66765499870402 1.06359189184309 1.64098580895562 -3.64300528197924 8.04063903595584 -0.77386173232665 3.97741657054954 1.0315174699403 -1.31242917816342 2.47945737739129 -5.04136758168389 7.91567424317849 1.6308820481219 -0.811649737513781
57642.586783 9.05179526543122 0.269193851231891 36.413782 6.205581198 0.383253400550753 0.711437635267469 1.26121669870985 1.01863735791533 1.82463803295798 -0.319737150254301 4.95737234806617 0.616056719940349 0.743816698240231 -3.31861545774705 7.35110646309129 -0.609168649873411 3.64113463131172 0.912216223390271 -2.36803946253482 2.88043313287472 -4.0856901536767 5.1980154044319 1.663968861458 -0.811649737513781
57642.588392 8.59226377422379 0.261994901388749 36.373866 6.204860029 0.38407294096223 0.711572210088986 1.2611890875087 1.01717695372173 1.86401208230414 1.21054776586475 3.74199215016245 0.18334079736188 2.04323930900231 -2.50887202717053 7.67429543584745 1.85409950686237 2.11785317672856 0.35374277751894 -0.730358882340391 2.92848386056678 -3.16658457321972 5.86154823674732 0.0790507169938994 -0.811649737513781
57642.590036 8.81838664235466 0.261856816639288 36.405649 6.204881918 0.383334391815001 0.711579600177073 1.26116821618678 1.01839084455374 1.40081780650008 1.1031180932831 3.81363801986451 0.143057758837189 1.21485094693096 -2.22082567765701 7.69853356205877 1.7369590374169 2.66287971526882 -0.0173454653105392 -0.74206818698177 2.03324031243606 -2.93435376839454 4.94005735192694 4.4500411027256 -0.811649737513781
57642.591679 8.95962691435607 0.262374520056959 36.577025 6.205279041 0.384216882435259 0.71101296147047 1.26112953880736 1.01773581937512 1.69815906713546 0.00496406540892913 3.72346806027395 0.587607074077399 0.936775975682021 -2.61530495642774 6.11548351947481 -1.33165449599914 3.1976784370291 0.753358540141209 -1.49330772412609 1.88674905612103 -3.16439501666858 5.33446398080228 -0.0227612982621004 -0.811649737513781
57642.593276 9.34153376113595 0.270482611532615 36.141966 6.206008656 0.384256627372769 0.710502591794692 1.26143993529654 1.01732587284537 1.19514426932282 1.41339336911372 4.34608110278756 -0.49867234009227 1.86799946979675 -2.07175266102691 7.27216007712341 -0.25202783137867 2.44701189682995 -0.278173787943571 -0.583946662390771 2.38016287289642 -3.30467440849592 7.18713406139242 0.5468751480565 -0.811649737513781
